term,lag,grid_raw,effect,lo,hi,log_effect,log_se,ci_label
temp,1,-14.6666666666667,1.0202744,1.00830255728284,1.0323882839015668,0.02007156,0.0,pointwise confidence interval
temp,1,-14.366666666666701,1.0200675,1.0082276936962073,1.0320463601905183,0.01986881,0.0,pointwise confidence interval
temp,1,-14.0666666666667,1.0198588,1.0081571945068153,1.0316964993631743,0.01966432,0.0,pointwise confidence interval
temp,1,-13.7666666666667,1.019649,1.0080927894466598,1.0313377842617282,0.019458499,0.0,pointwise confidence interval
temp,1,-13.4666666666667,1.0194381,1.0080351355376689,1.030969965832308,0.01925155,0.0,pointwise confidence interval
temp,1,-13.1666666666667,1.0192258,1.0079837743628717,1.030593483027792,0.019043453,0.0,pointwise confidence interval
temp,1,-12.866666666666701,1.0190125,1.0079372369348176,1.030209385360508,0.018833986,0.0,pointwise confidence interval
temp,1,-12.5666666666667,1.0187973,1.0078932507846512,1.0298191663367195,0.018622741,0.0,pointwise confidence interval
temp,1,-12.266666666666701,1.0185797,1.0078490519784935,1.0294245359857046,0.018409176,0.0,pointwise confidence interval
temp,1,-11.9666666666667,1.0183591,1.007801733155924,1.0290271915780016,0.01819267,0.0,pointwise confidence interval
temp,1,-11.6666666666667,1.0181351,1.0077485675280957,1.02862860191659,0.017972581,0.0,pointwise confidence interval
temp,1,-11.366666666666701,1.0179068,1.0076872352646744,1.028229853428526,0.017748287,0.0,pointwise confidence interval
temp,1,-11.0666666666667,1.0176736,1.0076160226988313,1.0278315855840667,0.017519247,0.0,pointwise confidence interval
temp,1,-10.766666666666701,1.0174352,1.0075338570772892,1.0274339907344168,0.017285021,0.0,pointwise confidence interval
temp,1,-10.4666666666667,1.0171914,1.0074402879456277,1.0270368873970512,0.017045297,0.0,pointwise confidence interval
temp,1,-10.1666666666667,1.0169418,1.007335411224057,1.0266398249203121,0.0167999,0.0,pointwise confidence interval
temp,1,-9.8666666666667,1.0166864,1.007219721855833,1.0262421841699005,0.016548775,0.0,pointwise confidence interval
temp,1,-9.566666666666702,1.0164254,1.0070940143726341,1.0258432979863312,0.016291987,0.0,pointwise confidence interval
temp,1,-9.266666666666701,1.0161589,1.00695925450376,1.0254425435752967,0.01602971,0.0,pointwise confidence interval
temp,1,-8.9666666666667,1.015887,1.0068164786244973,1.0250393873248402,0.015762195,0.0,pointwise confidence interval
temp,1,-8.6666666666667,1.0156105,1.0066667310952169,1.024633425383587,0.015489761,0.0,pointwise confidence interval
temp,1,-8.3666666666667,1.0153291,1.0065110126481762,1.0242243996061873,0.015212775,0.0,pointwise confidence interval
temp,1,-8.066666666666702,1.0150437,1.0063502664276658,1.0238122038143247,0.014931652,0.0,pointwise confidence interval
temp,1,-7.766666666666701,1.0147547,1.0061853466332094,1.023396839133732,0.014646812,0.0,pointwise confidence interval
temp,1,-7.4666666666667005,1.0144622,1.0060170380550209,1.0229784282435264,0.014358704,0.0,pointwise confidence interval
temp,1,-7.1666666666667,1.0141672,1.0058460340567306,1.0225571746823645,0.014067768,0.0,pointwise confidence interval
temp,1,-6.866666666666699,1.0138698,1.0056729783414353,1.0221333488410935,0.013774455,0.0,pointwise confidence interval
temp,1,-6.566666666666702,1.0135704,1.005498448983109,1.0217072774271903,0.013479209,0.0,pointwise confidence interval
temp,1,-6.266666666666701,1.0132698,1.0053229659536085,1.0212793091076264,0.013182458,0.0,pointwise confidence interval
temp,1,-5.9666666666667005,1.012968,1.005147017414245,1.020849829629595,0.012884632,0.0,pointwise confidence interval
temp,1,-5.6666666666667,1.0126656,1.004971048819888,1.0204192291073202,0.012586143,0.0,pointwise confidence interval
temp,1,-5.366666666666699,1.0123632,1.0047954858513446,1.0199879129616236,0.012287401,0.0,pointwise confidence interval
temp,1,-5.066666666666702,1.012061,1.004620700936093,1.0195562713092772,0.011988781,0.0,pointwise confidence interval
temp,1,-4.766666666666701,1.0117593,1.0044470638572975,1.0191246998266157,0.011690663,0.0,pointwise confidence interval
temp,1,-4.4666666666667005,1.0114586,1.0042749089038097,1.0186935894215325,0.011393405,0.0,pointwise confidence interval
temp,1,-4.1666666666667,1.0111592,1.0041045614962907,1.0182633163468464,0.011097353,0.0,pointwise confidence interval
temp,1,-3.866666666666699,1.0108614,1.003936307881079,1.017834227470144,0.010802822,0.0,pointwise confidence interval
temp,1,-3.566666666666702,1.0105655,1.003770434853449,1.0174066626513705,0.010510123,0.0,pointwise confidence interval
temp,1,-3.2666666666667012,1.010272,1.003607211160494,1.01698094709186,0.010219552,0.0,pointwise confidence interval
temp,1,-2.9666666666667005,1.0099808,1.0034468703429629,1.0165573462884314,0.009931356,0.0,pointwise confidence interval
temp,1,-2.6666666666667,1.0096924,1.0032896635063886,1.0161361395619037,0.0096458,0.0,pointwise confidence interval
temp,1,-2.366666666666699,1.009407,1.0031358107725818,1.0157175405337382,0.009363102,0.0,pointwise confidence interval
temp,1,-2.066666666666702,1.0091249,1.0029855131028287,1.0153017344996533,0.0090834545,0.0,pointwise confidence interval
temp,1,-1.7666666666667012,1.0088459,1.0028389776485787,1.0148888717625526,0.008807038,0.0,pointwise confidence interval
temp,1,-1.4666666666667005,1.0085706,1.0026964016096747,1.0144790745941905,0.008534013,0.0,pointwise confidence interval
temp,1,-1.1666666666666998,1.0082988,1.0025579571101775,1.0140724091645725,0.008264502,0.0,pointwise confidence interval
temp,1,-0.8666666666666991,1.0080307,1.0024238201551694,1.0136689262602967,0.007998618,0.0,pointwise confidence interval
temp,1,-0.566666666666702,1.0077665,1.0022941341975837,1.0132686188846411,0.007736434,0.0,pointwise confidence interval
temp,1,-0.26666666666670125,1.0075061,1.0021690403412291,1.012871454133567,0.007478006,0.0,pointwise confidence interval
temp,1,0.033333333333299464,1.0072496,1.0020486646068265,1.0124773936640499,0.0072233807,0.0,pointwise confidence interval
temp,1,0.3333333333333002,1.0069969,1.0019331003921463,1.0120863379156713,0.006972558,0.0,pointwise confidence interval
temp,1,0.6333333333333009,1.0067482,1.0018224319417446,1.0116982024252825,0.0067255404,0.0,pointwise confidence interval
temp,1,0.933333333333298,1.0065033,1.001716695872322,1.011312851160304,0.0064822817,0.0,pointwise confidence interval
temp,1,1.2333333333332988,1.0062623,1.0016159158689013,1.0109301595400249,0.0062427344,0.0,pointwise confidence interval
temp,1,1.5333333333332995,1.006025,1.001520080368545,1.0105499955260013,0.0060068294,0.0,pointwise confidence interval
temp,1,1.8333333333333002,1.0057912,1.001429144548954,1.010172211999869,0.005774474,0.0,pointwise confidence interval
temp,1,2.1333333333332973,1.0055609,1.001343034176869,1.0097966805394691,0.0055455687,0.0,pointwise confidence interval
temp,1,2.433333333333298,1.0053341,1.0012616250429391,1.0094232500775495,0.005319979,0.0,pointwise confidence interval
temp,1,2.7333333333332988,1.0051106,1.0011847982024178,1.0090518134499502,0.005097594,0.0,pointwise confidence interval
temp,1,3.0333333333332995,1.0048902,1.001112342267769,1.008682221627106,0.004878236,0.0,pointwise confidence interval
temp,1,3.3333333333333,1.0046726,1.0010440788687733,1.0083143790632838,0.0046617696,0.0,pointwise confidence interval
temp,1,3.6333333333332973,1.004458,1.0009797551545434,1.0079481490593443,0.004448002,0.0,pointwise confidence interval
temp,1,3.933333333333298,1.0042458,1.0009191292812039,1.0075834611017134,0.004236779,0.0,pointwise confidence interval
temp,1,4.233333333333299,1.004036,1.0008619085531705,1.0072201853708573,0.004027891,0.0,pointwise confidence interval
temp,1,4.5333333333332995,1.0038284,1.0008078025911558,1.0068582331471199,0.0038211495,0.0,pointwise confidence interval
temp,1,4.8333333333333,1.0036229,1.0007565024780893,1.0064974989598743,0.0036163488,0.0,pointwise confidence interval
temp,1,5.133333333333297,1.0034192,1.000707709155633,1.0061378976545985,0.0034132982,0.0,pointwise confidence interval
temp,1,5.433333333333302,1.0032169,1.0006610922897796,1.0057792970322479,0.0032117674,0.0,pointwise confidence interval
temp,1,5.733333333333299,1.0030161,1.0006163734648266,1.0054216159948202,0.0030115778,0.0,pointwise confidence interval
temp,1,6.033333333333296,1.0028164,1.0005732285368667,1.005064705359551,0.0028124936,0.0,pointwise confidence interval
temp,1,6.3333333333333,1.0026178,1.0005313794432602,1.0047084391897056,0.0026143137,0.0,pointwise confidence interval
temp,1,6.633333333333297,1.0024197,1.000490558661797,1.0043526681036603,0.0024168305,0.0,pointwise confidence interval
temp,1,6.933333333333302,1.0022223,1.0004504980657767,1.0039972286249792,0.0022198288,0.0,pointwise confidence interval
temp,1,7.233333333333299,1.0020252,1.0004109698109531,1.003641939574415,0.0020231046,0.0,pointwise confidence interval
temp,1,7.533333333333296,1.0018282,1.0003717511692898,1.0032866149351507,0.001826454,0.0,pointwise confidence interval
temp,1,7.8333333333333,1.001631,1.000332661992077,1.0029310655295367,0.0016296925,0.0,pointwise confidence interval
temp,1,8.133333333333297,1.0014336,1.000293517054009,1.0025750795533304,0.0014326219,0.0,pointwise confidence interval
temp,1,8.433333333333302,1.0012358,1.000254142384539,1.0022184342561882,0.0012350436,0.0,pointwise confidence interval
temp,1,8.733333333333299,1.0010374,1.0002144406917395,1.001860953592703,0.0010368209,0.0,pointwise confidence interval
temp,1,9.033333333333296,1.0008382,1.0001742495335348,1.0015024095011071,0.0008377582,0.0,pointwise confidence interval
temp,1,9.3333333333333,1.0006379,1.0001334637776518,1.0011426194721895,0.000637711,0.0,pointwise confidence interval
temp,1,9.633333333333297,1.0004365,1.0000919856530202,1.0007814144220122,0.00043654535,0.0,pointwise confidence interval
temp,1,9.933333333333302,1.0002341,1.0000496788160924,1.0004186194003866,0.0002341047,0.0,pointwise confidence interval
temp,1,10.233333333333299,1.0000304,1.0000064844372454,1.0000541442864899,3.0313618e-05,0.0,pointwise confidence interval
temp,1,10.533333333333296,0.9998251,0.9996878728678339,0.9999622842618867,-0.00017494615,0.0,pointwise confidence interval
temp,1,10.8333333333333,0.99961835,0.9993197647130309,0.9999169868522385,-0.00038174167,0.0,pointwise confidence interval
temp,1,11.133333333333297,0.99941003,0.9989497941249134,0.9998705084642063,-0.0005901288,0.0,pointwise confidence interval
temp,1,11.433333333333302,0.99920017,0.9985779803766708,0.9998227259853759,-0.0008001607,0.0,pointwise confidence interval
temp,1,11.733333333333299,0.9989887,0.9982043880713974,0.9997735658886524,-0.0010118429,0.0,pointwise confidence interval
temp,1,12.033333333333296,0.99877554,0.9978291604385455,0.999722954016823,-0.0012251418,0.0,pointwise confidence interval
temp,1,12.3333333333333,0.998561,0.9974524243492008,0.9996708100799561,-0.0014400352,0.0,pointwise confidence interval
temp,1,12.633333333333297,0.99834496,0.9970743548013429,0.9996170463425966,-0.0016564801,0.0,pointwise confidence interval
temp,1,12.933333333333302,0.99812746,0.9966952438163771,0.9995616548320603,-0.0018743351,0.0,pointwise confidence interval
temp,1,13.233333333333299,0.99790865,0.9963153466302584,0.9995046119210682,-0.0020934846,0.0,pointwise confidence interval
temp,1,13.533333333333296,0.9976889,0.9959349685025941,0.9994459067043656,-0.0023137815,0.0,pointwise confidence interval
temp,1,13.8333333333333,0.99746823,0.9955544726794006,0.999385607363525,-0.0025350098,0.0,pointwise confidence interval
temp,1,14.133333333333297,0.9972468,0.9951742306003437,0.9993238067923051,-0.0027569365,0.0,pointwise confidence interval
temp,1,14.433333333333302,0.9970252,0.9947946869060292,0.9992606317228291,-0.0029792748,0.0,pointwise confidence interval
temp,1,14.733333333333299,0.9968034,0.9944162547124449,0.9991962845238759,-0.0032017156,0.0,pointwise confidence interval
temp,1,15.033333333333296,0.9965819,0.994039448500436,0.9991310138846742,-0.0034238752,0.0,pointwise confidence interval
temp,1,15.3333333333333,0.9963613,0.9936647530255851,0.9990651422015668,-0.0036453474,0.0,pointwise confidence interval
temp,1,15.633333333333297,0.99614173,0.9932926893310775,0.9989989955022244,-0.0038657058,0.0,pointwise confidence interval
temp,1,15.933333333333302,0.99592394,0.9929238493387993,0.9989330695359931,-0.0040844027,0.0,pointwise confidence interval
temp,1,16.2333333333333,0.9957084,0.9925588246965295,0.9988678630570995,-0.0043008886,0.0,pointwise confidence interval
temp,1,16.533333333333296,0.9954957,0.9921982231176484,0.9988039618601001,-0.004514562,0.0,pointwise confidence interval
temp,1,16.8333333333333,0.99528646,0.991842750682156,0.9987420526140485,-0.0047247205,0.0,pointwise confidence interval
temp,1,17.133333333333297,0.9950815,0.9914930700086578,0.9986828460487631,-0.0049306713,0.0,pointwise confidence interval
temp,1,17.4333333333333,0.9948815,0.991149954558823,0.9986272266635682,-0.005131578,0.0,pointwise confidence interval
temp,1,17.7333333333333,0.9946875,0.9908141916298673,0.9985761085233739,-0.005326582,0.0,pointwise confidence interval
temp,1,18.033333333333296,0.9945004,0.9904865673313745,0.9985304653422147,-0.005514795,0.0,pointwise confidence interval
temp,1,18.3333333333333,0.99432105,0.9901679939690596,0.9984914662216409,-0.005695166,0.0,pointwise confidence interval
temp,1,18.633333333333297,0.9941505,0.9898593429149076,0.9984602684539564,-0.005866671,0.0,pointwise confidence interval
temp,1,18.9333333333333,0.99399,0.9895616169479058,0.9984382492933526,-0.0060281083,0.0,pointwise confidence interval
temp,1,19.2333333333333,0.99384075,0.9892758220403779,0.9984268229073836,-0.006178256,0.0,pointwise confidence interval
temp,1,19.533333333333296,0.99370414,0.9890030155326225,0.9984275593656649,-0.0063157883,0.0,pointwise confidence interval
temp,1,19.8333333333333,0.99358135,0.9887443289147182,0.9984422027795924,-0.0064392537,0.0,pointwise confidence interval
temp,1,20.133333333333297,0.9934743,0.9885009417419323,0.9984725900650409,-0.0065471306,0.0,pointwise confidence interval
temp,1,20.4333333333333,0.9933842,0.988274121247699,0.9985207675438009,-0.0066377483,0.0,pointwise confidence interval
temp,1,20.7333333333333,0.9933131,0.9880651864256755,0.9985888751982754,-0.0067093633,0.0,pointwise confidence interval
temp,1,21.033333333333296,0.9932628,0.9878756006819476,0.9986793214731725,-0.0067600254,0.0,pointwise confidence interval
temp,1,21.3333333333333,0.99323523,0.9877068828253741,0.9987945837917953,-0.006787723,0.0,pointwise confidence interval
temp,1,21.633333333333297,0.99323285,0.9875608240661021,0.9989374402145145,-0.0067901574,0.0,pointwise confidence interval
temp,1,21.9333333333333,0.9932579,0.9874393212822894,0.9991107558505508,-0.0067649353,0.0,pointwise confidence interval
temp,1,22.2333333333333,0.993313,0.9873445268685364,0.9993175893359845,-0.0067094397,0.0,pointwise confidence interval
temp,1,22.533333333333296,0.99340105,0.9872789685187926,0.9995611773775152,-0.006620778,0.0,pointwise confidence interval
temp,1,22.8333333333333,0.99352527,0.9872455309754444,0.9998449364775654,-0.0064957906,0.0,pointwise confidence interval
temp,1,23.133333333333297,0.9936889,0.98724746600483,1.0001723619976186,-0.006331099,0.0,pointwise confidence interval
temp,1,23.4333333333333,0.9938958,0.987288626241328,1.0005471516272404,-0.0061229263,0.0,pointwise confidence interval
temp,1,23.7333333333333,0.99415004,0.9873733678080301,1.0009731211434276,-0.005867189,0.0,pointwise confidence interval
temp,1,24.033333333333296,0.99445593,0.9875066523081331,1.0014542243961737,-0.005559439,0.0,pointwise confidence interval
temp,1,24.3333333333333,0.9948187,0.9876940297811408,1.0019946166290674,-0.005194843,0.0,pointwise confidence interval
temp,1,24.633333333333297,0.99524313,0.9879415784658372,1.0025985984902377,-0.004768243,0.0,pointwise confidence interval
temp,1,24.9333333333333,0.99573517,0.9882559514169564,1.0032707999798636,-0.004274046,0.0,pointwise confidence interval
temp,1,25.2333333333333,0.9963003,0.9886439536475515,1.0040159007499956,-0.00370658,0.0,pointwise confidence interval
temp,1,25.533333333333296,0.99694484,0.9891127279377331,1.0048390487017844,-0.003059797,0.0,pointwise confidence interval
temp,1,25.8333333333333,0.9976749,0.9896691204600576,1.00574537363838,-0.0023278408,0.0,pointwise confidence interval
